budget,genres,popularity,revenue,runtime,vote_average,vote_count,director,release_month,release_DOW,log_revenue,log_budget,has_homepage
21.0,7,5.815881,17.6,120.0,5.8,65,699,1.0,1.0,2.9231615807191558,3.091042453358316,0
21.0,15,8.982335,10.01105,117.0,6.5,52,133,9.0,0.0,2.398899314034776,3.091042453358316,0
21.0,7,13.847872,0.970816,91.0,6.3,276,595,11.0,2.0,0.6784476701852618,3.091042453358316,1
35.0,4,4.189378,69.701637,114.0,5.9,41,217,1.0,2.0,4.258468726807034,3.58351893845611,0
15.0,1,21.928025,2.856712,97.0,6.7,475,272,1.0,2.0,1.3498150070059887,2.772588722239781,0
18.0,2,68.159596,389.925971,115.0,7.7,3854,1254,12.0,6.0,5.968518209578891,2.9444389791664403,1
18.0,4,81.487685,358.991681,120.0,6.3,2395,177,1.0,2.0,5.886080922849821,2.9444389791664403,0
20.0,16,52.456505,303.788635,135.0,7.2,1098,1254,1.0,2.0,5.719618536371916,3.044522437723423,0
38.0,12,9.662715,29.907685,90.0,5.0,150,591,11.0,2.0,3.4310048584832313,3.6635616461296463,1
20.0,1,25.28436,299.965036,100.0,6.1,613,1336,1.0,2.0,5.706994098533404,3.044522437723423,0
20.0,4,8.351385,132.675402,105.0,5.4,183,5,7.0,3.0,4.895414488124083,3.044522437723423,0
19.0,5,18.174804,272.742922,119.0,8.1,4443,673,1.0,2.0,5.612189425088683,2.995732273553991,0
20.0,13,21.815122,121.697323,94.0,6.5,728,998,1.0,2.0,4.809720534037949,3.044522437723423,0
20.0,4,20.99174,117.224271,94.0,6.4,428,574,1.0,2.0,4.772583422302428,3.044522437723423,0
20.0,12,19.636044,187.884007,116.0,5.9,406,569,1.0,2.0,5.241133107079975,3.044522437723423,0
20.0,2,12.25264,149.281606,91.0,4.9,209,1043,3.0,0.0,5.012510907366792,3.044522437723423,0
13.0,12,49.975409,318.000141,112.0,7.4,3092,540,1.0,2.0,5.7651915447910165,2.6390573296152584,1
32.0,2,13.590677,97.918663,95.0,5.2,221,145,1.0,2.0,4.594297926589371,3.4965075614664802,0
20.0,4,21.657563,100.525432,97.0,5.0,500,98,2.0,4.0,4.620309328672888,3.044522437723423,0
35.0,4,43.057323,131.282949,108.0,6.7,1414,1074,3.0,0.0,4.8849431814846875,3.58351893845611,1
18.0,1,16.470895,122.19592,101.0,5.4,442,993,1.0,2.0,4.813775933667927,2.9444389791664403,0
37.0,4,28.703007,113.086475,109.0,6.3,679,726,1.0,2.0,4.736956713470435,3.6375861597263857,0
20.0,4,40.903931,177.243185,115.0,6.7,934,31,9.0,4.0,5.183148825744438,3.044522437723423,1
20.0,7,95.9229,187.0,134.0,7.9,3674,1241,1.0,2.0,5.236441962829949,3.044522437723423,0
20.0,7,4.748929,57.588485,118.0,6.2,116,173,1.0,2.0,4.070538175567492,3.044522437723423,0
20.0,4,2.986286,60.072596,121.0,6.1,29,1342,2.0,3.0,4.1120632549282705,3.044522437723423,1
20.0,9,47.51363,53.0,105.0,7.5,3601,1297,5.0,5.0,3.9889840465642745,3.044522437723423,0
20.0,7,53.161905,207.945075,110.0,7.6,2562,1290,2.0,5.0,5.342071418384029,3.044522437723423,1
1.8,1,15.978136,41.158757,104.0,7.4,422,1383,9.0,4.0,3.7414424208762758,1.0296194171811581,0
20.0,4,42.512296,183.936074,100.0,6.3,1252,668,1.0,2.0,5.220010219417622,3.044522437723423,1
20.0,4,10.098722,48.548426,83.0,3.6,222,553,1.0,2.0,3.902950494378413,3.044522437723423,0
20.0,2,15.341196,109.862682,72.0,6.1,290,1118,1.0,2.0,4.708292336374467,3.044522437723423,0
20.0,11,29.023184,66.787908,127.0,7.4,817,84,1.0,2.0,4.216383830957843,3.044522437723423,0
20.0,8,19.819893,135.68,72.0,5.6,269,1246,7.0,2.0,4.917642427247091,3.044522437723423,0
20.0,17,11.62423,67.192859,89.0,4.6,191,1230,4.0,5.0,4.222339852622414,3.044522437723423,1
20.0,17,22.049787,84.146832,96.0,5.8,381,854,8.0,3.0,4.444377201484104,3.044522437723423,0
30.0,3,9.829859,45.554533,77.0,6.3,143,713,11.0,3.0,3.8406243781442244,3.4339872044851463,1
20.0,12,29.295801,41.596251,123.0,6.7,1261,558,1.0,2.0,3.7517662447078486,3.044522437723423,0
20.0,2,14.136476,43.967255,111.0,6.8,276,119,1.0,2.0,3.8059345582257613,3.044522437723423,0
20.0,1,6.064638,86.865564,86.0,3.2,326,553,1.0,2.0,4.475807964564352,3.044522437723423,0
20.0,7,41.503588,88.346473,128.0,7.8,2686,1319,6.0,3.0,4.492521766847584,3.044522437723423,1
20.0,7,20.495749,27.640028,110.0,5.9,292,931,1.0,2.0,3.3548053197455983,3.044522437723423,0
20.0,12,13.906944,39.143839,102.0,5.2,283,1272,1.0,2.0,3.6924689790540475,3.044522437723423,1
20.0,4,2.003047,37.67235,124.0,6.0,24,744,1.0,2.0,3.6551248743959683,3.044522437723423,0
20.0,4,11.203335,41.237648,115.0,5.8,129,91,9.0,6.0,3.743311956029534,3.044522437723423,0
20.0,2,8.265317,35.841901,98.0,6.1,131,420,1.0,2.0,3.6066358115758805,3.044522437723423,0
20.0,5,18.632156,65.464324,104.0,5.8,481,76,1.0,2.0,4.196665322501271,3.044522437723423,1
20.0,7,6.92592,60.0,127.0,7.0,114,462,1.0,2.0,4.110873864173311,3.044522437723423,0
20.0,12,17.165039,80.547866,82.0,4.2,315,553,1.0,2.0,4.40119016072954,3.044522437723423,1
25.0,7,25.785925,135.330182,143.0,6.9,1055,22,8.0,2.0,4.915079752193113,3.258096538021482,0
19.8,7,20.311684,41.29632,103.0,6.5,505,1194,10.0,3.0,3.7447000846317846,3.0349529867072724,0
20.0,7,20.975165,50.907234,104.0,7.0,435,647,1.0,2.0,3.949458163888548,3.044522437723423,0
32.0,13,26.509175,50.907422,98.0,6.6,660,1338,10.0,6.0,3.949461785727838,3.4965075614664802,1
20.0,12,26.497025,47.241945,92.0,5.3,465,637,3.0,4.0,3.876228870843279,3.044522437723423,0
20.0,4,36.819044,78.378744,86.0,4.6,793,804,11.0,0.0,4.374230624604394,3.044522437723423,0
20.0,7,7.902536,31.678778,158.0,6.2,63,698,1.0,2.0,3.4867258763918136,3.044522437723423,0
20.0,11,30.909699,54.586584,128.0,7.1,612,468,1.0,2.0,4.017941877176194,3.044522437723423,1
20.0,1,16.663797,46.069568,107.0,5.7,295,743,1.0,2.0,3.8516266775506667,3.044522437723423,0
35.0,12,27.724913,68.349884,91.0,5.3,531,1233,1.0,2.0,4.239164474084604,3.58351893845611,0
19.0,4,17.971883,35.387212,108.0,6.0,328,1313,4.0,0.0,3.594217394234511,2.995732273553991,1
20.0,5,25.041992,67.2,108.0,6.3,444,640,1.0,2.0,4.222444564849416,3.044522437723423,0
20.0,7,14.857884,45.636368,113.0,6.3,257,638,11.0,3.0,3.842380665939646,3.044522437723423,1
30.0,4,23.982956,47.126295,113.0,7.0,628,1222,1.0,2.0,3.8738287013368145,3.4339872044851463,0
20.0,17,30.387754,64.822796,112.0,6.6,697,1126,1.0,2.0,4.186966222102483,3.044522437723423,1
20.0,16,56.481487,72.258126,108.0,7.9,3652,892,1.0,2.0,4.293989176897911,3.044522437723423,1
20.0,4,19.962713,32.005248,105.0,6.0,368,59,1.0,2.0,3.4966665791255322,3.044522437723423,0
20.0,1,18.666876,65.569869,109.0,6.3,363,268,10.0,5.0,4.198252057757289,3.044522437723423,0
20.0,4,55.964605,46.089287,109.0,6.7,1778,357,1.0,2.0,3.8520455229218915,3.044522437723423,0
20.0,9,28.019226,51.416464,98.0,6.0,634,887,6.0,0.0,3.9592207404502755,3.044522437723423,1
20.0,4,16.176976,49.779728,104.0,5.9,525,588,11.0,2.0,3.9274972198226434,3.044522437723423,1
20.0,2,17.237143,17.425,109.0,6.0,593,1292,1.0,4.0,2.9137084380754,3.044522437723423,0
9.0,12,4.34503,27.105095,100.0,5.3,155,1380,1.0,2.0,3.335950876629788,2.302585092994046,0
20.0,8,12.300789,39.3,88.0,5.3,124,100,1.0,2.0,3.696351468952637,3.044522437723423,1
20.0,1,15.804814,37.597471,97.0,5.2,288,1057,8.0,2.0,3.6531867561896636,3.044522437723423,0
40.0,4,4.100942,28.972508,89.0,5.1,44,1109,1.0,2.0,3.4002805615109715,3.713572066704308,0
20.0,9,12.309715,21.284514,106.0,6.7,175,468,1.0,2.0,3.103891997769418,3.044522437723423,0
20.0,14,62.933899,83.70731,96.0,7.1,2181,487,1.0,2.0,4.439201902538467,3.044522437723423,1
20.0,7,16.074397,20.211394,115.0,6.3,299,356,12.0,1.0,3.054538490132111,3.044522437723423,0
0.806948,7,93.067866,32.0,109.0,8.2,2320,35,1.0,2.0,3.4965075614664802,0.591639234217609,0
20.0,15,17.145287,36.620508,101.0,5.4,220,496,1.0,2.0,3.6275493272373223,3.044522437723423,1
20.0,7,27.256849,34.07792,103.0,6.7,542,1187,12.0,1.0,3.5575718727016103,3.044522437723423,0
20.0,4,0.173964,2.297493,98.0,4.9,7,1245,1.0,2.0,1.1931624827867608,3.044522437723423,0
20.0,2,14.370111,18.432,121.0,6.8,260,1065,1.0,2.0,2.9669211916998712,3.044522437723423,0
20.0,4,11.090254,18.253415,114.0,6.5,52,827,11.0,0.0,2.957688447597216,3.044522437723423,0
20.0,7,20.82778,22.222308,124.0,7.1,334,900,1.0,2.0,3.145113368401674,3.044522437723423,1
15.0,2,43.644978,56.255142,148.0,7.8,3045,1180,11.0,4.0,4.047517454994967,2.772588722239781,1
20.0,4,8.244324,17.807569,100.0,5.6,111,1311,1.0,2.0,2.934259395194679,3.044522437723423,0
20.0,17,23.292761,52.302796,94.0,5.0,432,872,10.0,2.0,3.9759887875820534,3.044522437723423,0
19.0,12,64.181668,25.836616,108.0,6.9,1603,1109,1.0,2.0,3.2897672236777695,2.995732273553991,1
20.0,1,13.658985,100.914445,99.0,7.2,831,1220,10.0,5.0,4.624133686806299,3.044522437723423,0
20.0,7,10.446722,73.276047,128.0,7.3,394,806,1.0,2.0,4.307788517513204,3.044522437723423,1
20.0,7,32.243357,60.427839,124.0,7.2,918,22,6.0,0.0,4.117863136305398,3.044522437723423,1
20.0,1,9.149089,16.605763,84.0,5.8,52,979,3.0,1.0,2.8682262916281056,3.044522437723423,0
20.0,4,5.596835,17.432163,101.0,5.3,83,180,1.0,2.0,2.914097127790351,3.044522437723423,0
20.0,6,10.50098,17.436509,120.0,7.0,167,878,6.0,1.0,2.9143328835029587,3.044522437723423,1
20.0,7,3.011205,15.473333,199.0,6.5,41,443,1.0,2.0,2.8017428916576312,3.044522437723423,0
19.5,5,15.012237,34.85499,111.0,6.2,336,116,1.0,2.0,3.5794827484333696,3.0204248861443626,1
25.0,1,16.238961,14.109284,87.0,3.0,240,553,1.0,2.0,2.71530938932471,3.258096538021482,1
20.0,1,15.21229,22.942221,88.0,5.5,208,952,4.0,6.0,3.1756434694272913,3.044522437723423,0
20.0,4,6.397042,13.801755,97.0,6.5,125,661,1.0,2.0,2.69474575482097,3.044522437723423,0
20.0,4,19.220789,30.426096,106.0,6.2,671,819,1.0,2.0,3.4476386305586666,3.044522437723423,1
20.0,1,35.232278,32.20403,95.0,5.8,715,1229,12.0,1.0,3.502671254097983,3.044522437723423,1
20.0,1,35.542809,34.560577,96.0,5.9,861,147,1.0,2.0,3.5712376366108,3.044522437723423,1
20.0,7,3.476925,13.391174,123.0,6.1,12,879,1.0,2.0,2.666615102005082,3.044522437723423,1
30.0,7,5.133744,27.674124,101.0,6.4,81,1032,1.0,2.0,3.3559951132898598,3.4339872044851463,0
20.0,4,14.031377,12.482775,101.0,6.0,289,454,1.0,2.0,2.6014129448319134,3.044522437723423,0
20.0,1,17.227376,12.398628,96.0,6.1,139,1363,1.0,2.0,2.595152313655149,3.044522437723423,0
20.0,1,15.66135,17.280326,108.0,5.7,220,1057,1.0,2.0,2.905825399565016,3.044522437723423,1
20.0,7,19.705311,24.145613,116.0,6.7,641,842,1.0,6.0,3.224683447930871,3.044522437723423,1
20.0,1,29.371987,12.639297,115.0,5.6,797,631,1.0,2.0,2.612955111497663,3.044522437723423,1
20.0,4,11.352693,10.686841,96.0,7.3,187,1392,1.0,2.0,2.458463507998372,3.044522437723423,0
20.0,7,30.477114,36.606743,100.0,6.3,950,658,2.0,1.0,3.627183369423614,3.044522437723423,1
20.0,1,12.643703,16.974459,105.0,6.5,297,540,1.0,2.0,2.8889518057967347,3.044522437723423,0
20.0,1,9.36146,10.337477,84.0,4.7,78,775,5.0,1.0,2.4281137867732654,3.044522437723423,0
20.0,4,6.102663,11.341016,98.0,6.4,24,874,1.0,2.0,2.512928348961576,3.044522437723423,0
8.0,4,0.709143,20.0,149.0,6.5,15,121,1.0,2.0,3.044522437723423,2.1972245773362196,0
20.0,4,45.742217,11.110975,148.0,6.5,833,990,1.0,2.0,2.4941120662976615,3.044522437723423,1
20.0,13,8.237336,16.549477,110.0,5.9,88,108,1.0,2.0,2.8650241488980286,3.044522437723423,0
20.0,4,2.605374,7.0,83.0,4.1,20,306,3.0,0.0,2.0794415416798357,3.044522437723423,1
12.0,1,29.072964,15.008161,107.0,5.3,631,1109,12.0,0.0,2.7730986547021206,2.5649493574615367,0
20.0,4,12.232048,6.420319,106.0,7.0,185,23,1.0,2.0,2.0042220481689097,3.044522437723423,1
15.0,7,27.133277,27.462041,99.0,6.2,571,272,1.0,2.0,3.3485713047776113,2.772588722239781,1
8.7,3,26.093043,7.659918,100.0,6.8,532,1074,1.0,2.0,2.1587052537073435,2.272125885509337,1
20.0,1,9.292987,10.442808,96.0,3.1,173,1347,1.0,2.0,2.437361410378068,3.044522437723423,0
20.0,4,7.716606,5.210988,111.0,5.4,126,1308,6.0,0.0,1.8263199815192699,3.044522437723423,1
20.0,5,37.629309,12.00707,125.0,6.5,546,513,1.0,2.0,2.565493055784659,3.044522437723423,1
20.0,7,13.032308,4.001121,135.0,6.6,195,1309,1.0,2.0,1.6096620873050362,3.044522437723423,1
20.0,1,15.131867,16.863583,93.0,4.8,271,801,4.0,2.0,2.88276417122913,3.044522437723423,0
20.0,2,10.218307,5.530764,114.0,6.8,203,1058,9.0,1.0,1.876523934913159,3.044522437723423,1
26.5,2,60.732738,159.375308,134.0,8.2,1983,481,12.0,6.0,5.0775167434327875,3.3141860046725258,0
2.0,1,14.617944,5.048693,104.0,7.1,218,631,6.0,4.0,1.7998422156463965,1.0986122886681098,0
20.0,4,5.65327,1.675706,84.0,3.3,12,1062,1.0,2.0,0.9842132707594771,3.044522437723423,0
20.0,1,44.566609,5.359645,107.0,6.9,1552,755,6.0,2.0,1.849972558184107,3.044522437723423,0
40.0,7,8.978408,7.4,125.0,6.5,52,1129,3.0,4.0,2.128231705849268,3.713572066704308,1
10.0,7,11.267676,3.727746,122.0,5.4,156,65,12.0,4.0,1.5534485561564615,2.3978952727983707,0
20.0,2,3.581906,0.30507,107.0,6.2,33,743,9.0,4.0,0.2662566791828349,3.044522437723423,0
20.0,1,10.617236,4.634062,107.0,4.5,139,742,1.0,2.0,1.7288306740084691,3.044522437723423,1
20.0,7,3.620537,0.346594,110.0,6.0,31,712,10.0,1.0,0.29757844145299484,3.044522437723423,1
27.22,17,28.060472,5.496951,105.0,6.1,465,1176,1.0,2.0,1.8713329899275184,3.340030946424668,0
22.0,2,45.707835,424.208848,181.0,7.6,1046,737,9.0,1.0,6.052580455282333,3.1354942159291497,0
20.0,4,28.497242,216.197492,92.0,5.4,1584,521,1.0,2.0,5.380807041031788,3.044522437723423,1
19.0,7,11.47316,110.879513,113.0,6.7,141,476,1.0,2.0,4.717422515446201,2.995732273553991,0
19.0,4,25.28132,70.067909,95.0,6.1,713,824,10.0,3.0,4.263635884709059,2.995732273553991,1
14.0,5,45.99611,173.046663,111.0,7.0,1476,1373,1.0,2.0,5.159323441422114,2.70805020110221,0
19.0,12,78.699993,44.017374,144.0,8.1,3757,1214,1.0,2.0,3.807048504146072,2.995732273553991,0
19.0,2,76.603233,381.109762,116.0,8.0,6079,1117,3.0,3.0,5.945707902412291,2.995732273553991,1
19.0,12,13.664614,40.846082,93.0,5.5,209,1384,1.0,2.0,3.7339981724811673,2.995732273553991,0
19.0,4,27.494037,49.830607,101.0,5.9,583,695,11.0,4.0,3.928498673154182,2.995732273553991,1
18.0,4,18.47518,101.564935,95.0,5.3,404,1194,9.0,0.0,4.630496110189445,2.9444389791664403,0
19.1,7,10.559414,5.728213,109.0,6.5,208,767,11.0,2.0,1.9063095809091153,3.0007198150650303,0
20.0,14,28.867568,54.95614,101.0,6.2,633,135,1.0,2.0,4.0245681695768845,3.044522437723423,0
15.0,9,118.968562,274.925095,125.0,8.3,3840,481,1.0,2.0,5.620129433955346,2.772588722239781,1
25.0,1,7.436491,8.613462,132.0,6.5,108,1126,4.0,3.0,2.263164407847698,3.258096538021482,0
19.0,4,17.952817,18.755936,109.0,6.0,342,1178,1.0,2.0,2.9834540031509604,2.995732273553991,1
19.0,15,21.959742,29.922472,100.0,6.4,465,42,8.0,6.0,3.4314831687770875,2.995732273553991,1
19.0,7,4.229942,4.75,188.0,6.0,33,70,1.0,2.0,1.749199854809259,2.995732273553991,0
19.0,4,11.766564,6.928068,97.0,6.2,208,867,4.0,6.0,2.0704093741856555,2.995732273553991,1
19.0,8,0.068228,2.119994,93.0,5.6,5,368,1.0,2.0,1.137831078742619,2.995732273553991,0
19.0,12,30.205943,108.047131,90.0,6.0,588,51,1.0,2.0,4.691780183268995,2.995732273553991,0
19.0,4,26.441669,32.801173,114.0,7.3,638,1209,6.0,2.0,3.52049550602881,2.995732273553991,1
15.0,12,15.262492,46.770602,93.0,6.0,381,432,1.0,2.0,3.866410429373962,2.772588722239781,0
18.5,2,44.511363,10.680275,118.0,7.2,1301,1288,1.0,2.0,2.457901521643461,2.970414465569701,0
18.5,4,16.665841,31.912793,100.0,6.0,518,1082,1.0,2.0,3.4938614271755095,2.970414465569701,1
18.0,4,36.471231,268.1574,96.0,6.2,2713,939,8.0,1.0,5.5952963385914884,2.9444389791664403,0
23.0,15,85.30318,351.583407,101.0,6.6,2472,208,1.0,2.0,5.8652872098661035,3.1780538303479458,0
18.0,9,20.716023,151.668774,104.0,6.9,993,999,3.0,6.0,5.028270698844258,2.9444389791664403,0
18.0,4,29.487784,261.572744,82.0,6.5,1579,758,1.0,2.0,5.570528163641024,2.9444389791664403,1
18.0,4,25.43954,141.774679,96.0,6.1,882,1105,1.0,2.0,4.961267716255631,2.9444389791664403,0
18.0,16,15.314027,87.0,105.0,6.4,434,774,1.0,2.0,4.477336814478207,2.9444389791664403,0
19.0,5,32.602868,144.216468,122.0,6.3,659,1170,9.0,4.0,4.978225511937551,2.995732273553991,0
17.0,4,9.832326,65.535067,88.0,5.5,308,912,10.0,1.0,4.197729131984001,2.8903717578961645,0
16.0,17,33.452469,19.682924,110.0,3.7,392,1350,3.0,0.0,3.029308432295133,2.833213344056216,1
18.0,4,6.501815,65.070412,106.0,5.6,74,744,1.0,2.0,4.190721021832855,2.9444389791664403,0
23.0,7,26.58873,76.488889,91.0,6.5,656,1289,1.0,2.0,4.350134558339229,3.1780538303479458,1
16.5,16,36.15716,67.683989,94.0,6.5,1013,561,2.0,2.0,4.229516115297796,2.8622008809294686,0
18.0,15,16.027955,88.923251,94.0,5.5,322,752,1.0,2.0,4.4989565398512585,2.9444389791664403,0
21.0,8,14.329891,72.417394,99.0,6.3,238,269,1.0,2.0,4.296160883023056,3.091042453358316,1
18.0,16,50.009408,98.235548,107.0,7.3,2093,641,11.0,4.0,4.59749629687415,2.9444389791664403,0
18.0,7,31.82675,51.973029,160.0,7.8,1076,916,1.0,2.0,3.9697828972328404,2.9444389791664403,0
17.0,4,36.423717,129.042871,97.0,6.9,2320,830,1.0,2.0,4.867864173014201,2.8903717578961645,1
19.8,7,11.693272,87.754044,137.0,6.8,246,1098,7.0,2.0,4.4858689935146,3.0349529867072724,0
18.0,4,12.243887,41.382841,103.0,5.9,136,391,5.0,5.0,3.7467435869312133,2.9444389791664403,0
18.0,7,89.811154,103.215094,119.0,7.4,4535,22,1.0,2.0,4.646456974874708,2.9444389791664403,0
18.0,4,34.694216,99.206215,98.0,7.0,1098,1392,1.0,2.0,4.607230212675339,2.9444389791664403,0
15.0,7,17.50138,76.286096,111.0,6.9,367,982,1.0,2.0,4.34751406878082,2.772588722239781,0
18.0,15,18.492655,62.646763,94.0,6.0,303,114,1.0,2.0,4.1533484674651024,2.9444389791664403,0
1.0,12,14.518598,21.378361,89.0,6.4,311,617,8.0,5.0,3.1080944651706854,0.6931471805599453,1
18.0,1,19.234672,47.08899,106.0,6.9,342,1179,8.0,3.0,3.8730532527816424,2.9444389791664403,1
18.0,18,4.504377,24.91167,121.0,6.7,72,914,1.0,2.0,3.254693446375768,2.9444389791664403,0
18.0,2,18.379124,100.0,103.0,5.8,383,1068,1.0,2.0,4.61512051684126,2.9444389791664403,0
18.0,7,35.524457,23.0,129.0,7.7,938,837,1.0,2.0,3.1780538303479458,2.9444389791664403,0
18.0,7,13.472365,36.133014,109.0,5.6,180,134,1.0,2.0,3.6145064391471635,2.9444389791664403,1
18.0,2,52.464877,35.69292,94.0,7.0,2606,255,5.0,1.0,3.602583820918595,2.9444389791664403,0
18.0,7,6.961736,17.200925,115.0,6.8,90,935,12.0,1.0,2.9014724169670694,2.9444389791664403,0
17.0,4,9.191187,24.0,107.0,5.4,167,584,12.0,4.0,3.2188758248682006,2.8903717578961645,1
18.0,8,4.492859,16.702864,92.0,4.9,76,94,6.0,2.0,2.8737264343999,2.9444389791664403,0
30.0,7,53.670525,34.441873,122.0,6.8,1573,255,9.0,3.0,3.5678939742275073,3.4339872044851463,1
18.0,1,11.725805,2.9456,98.0,3.7,14,1378,1.0,2.0,1.3726010339878882,2.9444389791664403,0
21.0,7,7.047975,28.008462,109.0,6.2,92,613,11.0,4.0,3.3675875805265942,3.091042453358316,0
18.0,7,13.628601,12.0,108.0,7.3,236,141,1.0,2.0,2.5649493574615367,2.9444389791664403,0
18.0,1,16.520516,10.501938,90.0,4.9,246,224,1.0,2.0,2.442515542910142,2.9444389791664403,1
18.0,7,14.916264,8.038061,112.0,6.9,176,63,1.0,2.0,2.2014446602471263,2.9444389791664403,0
18.0,4,9.633711,25.312387,94.0,5.7,164,1095,1.0,2.0,3.2700398168965616,2.9444389791664403,0
17.0,7,12.313143,6.735922,117.0,5.8,177,6,1.0,2.0,2.045874675370069,2.8903717578961645,0
18.0,9,3.258422,14.110013,108.0,6.5,67,845,1.0,2.0,2.715357636641657,2.9444389791664403,0
18.0,4,24.548633,5.887457,127.0,7.3,630,1297,1.0,2.0,1.9297019312653518,2.9444389791664403,0
18.0,7,17.683563,20.275812,111.0,6.7,299,555,1.0,2.0,3.057570840593616,2.9444389791664403,0
18.0,11,10.1449,26.52751,120.0,6.5,158,1181,1.0,2.0,3.3151858682786335,2.9444389791664403,0
18.0,1,31.887978,25.739015,114.0,6.9,836,470,4.0,2.0,3.2861237347948786,2.9444389791664403,1
25.0,7,1.876811,20.719451,117.0,6.8,28,148,1.0,5.0,3.078208218503191,3.258096538021482,1
18.0,2,32.717853,6.212282,112.0,6.2,694,572,1.0,2.0,1.9757854060741313,2.9444389791664403,1
18.0,7,13.916583,22.309223,116.0,6.7,273,682,1.0,2.0,3.1488491191587644,2.9444389791664403,0
2.7,15,10.47644,3.5,93.0,5.9,108,909,1.0,2.0,1.5040773967762742,1.308332819650179,0
18.0,7,10.991281,0.676698,103.0,7.0,104,233,1.0,1.0,0.5168263831416855,2.9444389791664403,0
18.0,13,7.871686,7.972967,93.0,6.7,83,952,1.0,2.0,2.194216390609392,2.9444389791664403,0
18.0,7,6.333869,0.382174,98.0,4.4,60,459,5.0,6.0,0.32365762190642533,2.9444389791664403,1
18.0,5,1.138383,0.871279,338.0,6.7,50,964,1.0,2.0,0.6266221542936042,2.9444389791664403,0
3.5,12,18.025206,34.0,96.0,6.9,270,432,1.0,2.0,3.5553480614894135,1.5040773967762742,0
18.0,1,9.244181,1.831348,105.0,6.7,77,198,1.0,2.0,1.0407529233367017,2.9444389791664403,0
17.9,2,12.752463,6.948633,89.0,5.0,206,1068,9.0,2.0,2.072999964195664,2.9391619220655967,0
14.0,17,22.748174,13.551174,119.0,6.0,376,1121,2.0,4.0,2.6776716776476808,2.70805020110221,0
20.0,4,33.436092,121.463226,113.0,7.0,2100,458,1.0,2.0,4.8078107889986,3.044522437723423,1
23.0,13,28.973074,150.8167,98.0,6.5,640,669,1.0,2.0,5.022673872085755,3.1780538303479458,0
15.0,3,23.980329,51.053787,80.0,5.9,479,222,1.0,2.0,3.9522775493787754,2.772588722239781,1
17.5,7,28.60542,38.0,121.0,7.5,793,1287,11.0,1.0,3.6635616461296463,2.917770732084279,1
24.0,1,42.669304,99.965753,89.0,5.9,966,1395,1.0,2.0,4.614781380132985,3.2188758248682006,1
17.5,7,7.180403,7.018189,93.0,5.8,16,722,1.0,2.0,2.081712585905584,2.917770732084279,1
18.0,17,21.638673,266.5868,93.0,4.6,218,140,1.0,2.0,5.589443999683179,2.9444389791664403,0
18.5,12,67.66094,183.316455,137.0,7.7,3220,525,1.0,2.0,5.21665414446667,2.970414465569701,0
17.0,7,20.786616,72.070731,170.0,7.4,352,435,1.0,2.0,4.2914278898587375,2.8903717578961645,0
17.0,12,27.654472,125.586134,100.0,5.6,687,589,1.0,2.0,4.840922977645308,2.8903717578961645,0
17.0,4,70.668923,136.621271,104.0,6.4,1219,797,1.0,2.0,4.9245054993079105,2.8903717578961645,0
16.0,4,23.425431,109.502303,126.0,6.9,478,31,1.0,2.0,4.705036362369583,2.833213344056216,1
17.5,4,14.304444,19.179969,110.0,5.8,172,559,1.0,2.0,3.0046904787498527,2.917770732084279,0
0.3,12,30.301307,70.0,91.0,7.4,1035,617,1.0,2.0,4.2626798770413155,0.262364264467491,1
17.0,4,7.210095,71.625195,123.0,6.7,110,804,1.0,2.0,4.285311900194288,2.8903717578961645,0
17.0,1,23.491962,57.103895,109.0,6.4,534,596,9.0,1.0,4.062232701197732,2.8903717578961645,1
20.0,12,36.133536,136.150434,90.0,5.8,730,738,1.0,2.0,4.921078381797125,3.044522437723423,1
17.0,4,12.709227,30.331165,81.0,5.9,198,623,1.0,5.0,3.444613289079657,2.8903717578961645,0
17.0,7,24.054062,43.165571,86.0,6.0,849,249,1.0,2.0,3.787945548903285,2.8903717578961645,1
15.0,12,35.107857,69.623713,107.0,6.1,705,33,10.0,1.0,4.257365966291714,2.772588722239781,1
20.0,7,5.422285,21.170563,105.0,6.0,32,197,1.0,2.0,3.098765417983273,3.044522437723423,0
17.0,4,32.746486,115.350426,112.0,7.3,2247,554,1.0,2.0,4.756606551108164,2.8903717578961645,1
